image_path,extracted_text
./Train/Image/train2318.jpg,"স্যার, মানিকের ছেলের ব্যাঙ্ক অ্যাকাউন্টে ২ কোটি ৬৪ লক্ষ টাকা মিলেছে ওটা দূর্গা পূজায় 200 চা-বিস্কৃট-চপ-ঝালমুড়ি বিক্রির কামাই"
./Train/Image/train2649.jpg,"এক ছাত্র ৪টা সাবজেক্টে ফেল করার পর, শিক্ষক: কিরে ৪টা তেই স্যার ১মটার জন্য পরীক্ষার আগের দিন পড়তে বসছি কিভাবে ফেল করলি? বন্ধে ২য় টার ১ম টাতে অন্তত পাশ করতে জন্য পড়সিলাম পারতি, এতোদিন বন্ধ ছিল। স্যার ২য়টার জন্যএতো fb.com/sem.final পড়াঈ যে ভারসি আর পড়াই লাগুৰা থয় টায় কিভাবে তাই পরীক্ষার আগের দিন উলালা করে হলে সব ভুলে গেসি <b>ফেলাক্ষাল</b>? থ্য়টা খারাপ হইসে ৩য় টায় কেন এই দু:খে স্যার ফেল করেছে বাবা? না স্যার সেমিস্টার ফাইনাল, সে তো এক বিভীষিকার নাম ৪র্থ টাও কি তয়টা খারাপ র্শেষ পরীক্ষার খুশিতে, হওয়ার দু:খে পারাপ হয়েছে? পড়তেই মন চায় না!"
./Train/Image/train2638.jpg,ANI কংগ্ৰেস পশ্চিমবঙ্গ তৃণমূ বিপ্লব দেব পুলিশ দিয়ে আমাদের মহিলা কর্মীদের ওপর অত্যাচার চালাচ্ছেন MEMES পিসি পুলিশকে দিয়ে ফুল মিষ্টি পাঠান!?
./Train/Image/train2188.jpg,"সেমিস্টার ফাইনাল, সে তো এক বিভীধিকার নাম আমি fb.com/sem.final পাশ নম্বর সেমিস্টার ফাইনালের সুময়"
./Train/Image/train1118.jpg,ME:- আম্মু ঘুর্নিঝর ফনি নাকি অনেক powerful এর আয়তন নাকি বাংলাদেশের থেকেও বেশি Ammu:- টিপ আরও মোবাইল টিপ! সারাদিন শুধু মোবাইল আর মোবাইল ME:- SON
./Train/Image/train0900.jpg,কলিজাটা পুড়ে যাক রোকেয়া তুই ভালো থাক HELLMENE
./Train/Image/train2189.jpg,"ইনি -বিনি -টাপা- টিনি- টানা- টুনি- টাসা MEMES পিসির সাথে ভাইপো গেছে, সেটিং হবে খাসা"
./Train/Image/train0184.jpg,"EBELA.IN পার্থর বাড়িতে কুণাল, তৃণমূল রাজনীতিতে জোরালো হচ্ছে জল্পনা শুক্রবার হঠাৎ তৃণমূল কংগ্রেসের মহাসচিব তথা শিক্ষামন্ত্রী পার্থ চট্টোপাধ্যায়ের... लि!! MEMES"
./Train/Image/train0992.jpg,কারো টেবিলে খাবার রাখার জায়গা নেই NAHMED_MEMES তো কালো ভিকমতো থাকারই জায়গা দেই।
./Train/Image/train2054.jpg,"ভাল না। কিরে,ফিজিপ্র नतीक्षात प्रश्विच (क्यता) अरे की करापू अयती <mark>चा</mark>ठ्वांजा ए डार लाग्रत्य, प्रत्ये। प्रभू बाभव्य ताकि? Facebook.com Gairala420 चित्रक निर्धासिय स्टिस पर्देश দ্রন্থা আছে অইখান থেকে নিয়ে নে।"
./Train/Image/train0423.jpg,"বৰ্গ, হিসাবে একট্ট ১০০০ এর ৭.৫% ৭৫০ টাকা গোলমলি আছে এখন তাই নাকি? আচ্ছা তাইলো:. ঠিক আছে ১০০০ এর ৭.৫% ৭৫ টাকা পাব্ৰেৰ দিন... ১০০০ প্রব্র ৭.৫% ৭৫০০০ টাকা GE"
./Train/Image/train0617.jpg,আমিঃচাচা আইসক্রিম কতো করে দোকানদারঃ কোনটা? আমিঃ ১০ টাকার টা *লে আমি <b>®লে দোকানদার</b>
./Train/Image/train0643.jpg,এই দুনিয়াতে এত প্রাণী বিলীন হয় THE TROLL BAZAR মশাণ্ডি বিলীন হয় না ক্যারে?
./Train/Image/train1008.jpg,গিটার বাজানোর পরে: এ আমি কি করলাম! আজ থেকে ভালো উলেট হয়ে যামু
./Train/Image/train2832.jpg,"হ্যাহ্যলি মন্ত্রী। <b>@Abdur Rahman 675</b> দ্বায়িত্বে কম, শিহরণে বেশি।"
./Train/Image/train2428.jpg,নেতাজি MEMES পেঁয়াজি
./Train/Image/train0269.jpg,আবার <sup>©</sup>লোনার বাংলা<sup>©</sup> ফিরিয়ে আনবাো ঐ মানে গুজরাত ষহ গোটা দেশে আগুর লাগিয়ে যেমর সুন্দর পোনালি রং করে দিয়েছি...এরকম আর কী।
./Train/Image/train1229.jpg,দোষ করলে ভেঙ্ঙে পড়বেন না ঠাভা মাথায় ভাবুন দোষটা কার্যাড়ে চাপানো যায়
./Train/Image/train2271.jpg,যখন বন্ধু তোমার খাতা কপি করে লিখে পরীক্ষায় তোমার চেয়ে বেশি মার্ক পায় <b>BANGLATROLL.COM</b> SHOWER STEEL BANGL
./Train/Image/train2087.jpg,#কলা যখন খাই যখন কিনি
./Train/Image/train2753.jpg,Az 🦃 য়া মুখ্য 🛖 লেটেস্ট নিউজ । T20 বিশ্বকাপ । শেয়ার মার্কেট । S #TV9 Bangla Explained | #কেষ্ট কীর্তন | #ডেঙ্গি-ভর | ; Bangla News » West bengal » Jalpaiguri » A person rejects jo Mal Bazar: অস্থায়ী কেন? মমতার দেওয়া চাকরি ফেরালেন মালবাজারের নিহতের ভাই MEMES
./Train/Image/train2654.jpg,লোকজন এবার পার্থ'দার প্ৰেম নিয়ে মেতে উঠবে। আর দুর্নীতিটা চাপা পড়ে যাবে... MEMES এখন আর কেউ ঠিক যেমন তোমার আমাকে ঘুষখোর বলেনা তোয়ালে দুড়ে টাকা নেওয়ার সবাই রোমান্টিক শোডন বলে কেসটা এখন সবাই ডুলে গেছে
./Train/Image/train2289.jpg,MR420.BD 420 MM420 to W420 TO M4420 to My 20 to M4420 49 M4420 TO M44 420 m M=420 m ft 420 আপনি সর্বশেষ কবে বিটিভি দেখেছেন? 20 to M#420 नान्छे ह्याप्ति रें रेंग्रापि रेर्ग्रेडिला।
./Train/Image/train2633.jpg,<b>EVERYONE HAS THE FRIEND JE</b> KHALI DEKHA HOILE Bangla Meme® “ মামা তোর থেকে টাকা<br>পাইতাম! দিবি না ?”
./Train/Image/train1421.jpg,লাগন্তিমন্ত্রীনরিং<br>লাগ্যিলাগ্রী ক্রিচুপ্তির্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বার্যার জ্বা দ্বীস্থা Tangaila Sarcasm
./Train/Image/train2899.jpg,"TAN GAILA Sarcasm ছেলেৱ বাসা কই?? ছেলের বাসা টাংগাইল #नीलांप বাবা,আমি রাজি...!"
./Train/Image/train1430.jpg,TAN GAILA Sarcasm কই তুমি?? #तीलाग्र জানি না তবে এখানে একজন আরেকজনের মুখ দিয়ে অক্সিজেন দিচ্ছে। ওয়েলকাম টু সোল পার্ক!
./Train/Image/train2227.jpg,হ্যাপি দুর্গা পূজোর শুভেচ্ছা অজিহোলির দিনে শালা তত সময় মদখাবো<br>যত সময় প্যত্তভূলভাল বকা না শুরুকরব
./Train/Image/train0292.jpg,আমার সারাদিন দাড়িয়ে থাকতেও বেগন সমস্যা হয়না! FB/FAKIBAJIBI) মাগার পড়তে বসলে ১০মিনিট স্থির থাকতে পারিনা!
./Train/Image/train2290.jpg,কিরে তোর জিনিস কই?
./Train/Image/train1812.jpg,"PERSONAL MICHES *2022 ২০২৩ সালে ভালো কিছু,<br>হবে আশায় আমি"
./Train/Image/train2459.jpg,Literally Every ছোট ভাই! NUPANI <math>n_{\mathsf{tv}}</math> আমুউউভাইয়া কিকরসে জানো?
./Train/Image/train2039.jpg,"Halisahar Municipality: বাড়িতে 'টাকার পাহাড়', চিটফান্ড মামলায় গ্রেফতার হালিশহরের পুর চেয়ারম্যান দেখতে পাচ্ছ বিনোদ... MEMES চটিচাটা মিডিয়া 'তৃণমূল নেতা' লিখতে কেমন লজ্জা পাচেছ"
./Train/Image/train2599.jpg,"doodh mangoge, doodh denge MEMESHEDDHO blinkit download the app R d kheer mangoge, kheer denge যতোই দাও, ততই চাই zomato পোষায় আর না intarnel 8 1016 Mo"
./Train/Image/train1463.jpg,"MEMES আমি দিদির দৃত, দিদি আমাকে পাঠিয়েছে... গ্রাদ্যাদ্রী વ્યાદાયાથી"
./Train/Image/train1863.jpg,তর কি ঘরে বসে ৫-৬ মিনিটে ৫০০ টাকা লাগবো?
./Train/Image/train1169.jpg,দুবার না<br>খেয়ে থাকা সবথেকে বেশি কষ্টকর কী? MEMES ব্ৰেক আপ <u>આામ વલ્લા</u>ષ્ટ সবথেকে বেশি কষ্টের কথা? মোবাইলের চাৰ্য শেষ একদম।। হয়ে যাওয়া এটাই পারফেক্ট
./Train/Image/train1709.jpg,আমি আমার মাথা ঠান্ডা এবং শান্ত রাখার চেষ্টা করছি আমার রাগ: Shoishob Are you challenging me?
./Train/Image/train1706.jpg,আরে সাবধানে মুকুট পড়া NUR HOSEN ফেসবুকে ওর নাম ‘এঞ্জেল’ সাদিয়া ছিলো
./Train/Image/train1015.jpg,টাকা দিয়ে জুয়া খেলা<br>উচিত না বোঝানো<br>আমার গার্লফ্রেন্ড সব কিছু হারিয়ে<br>তাকে বাজিতে লাগানো আমি least the state of the
./Train/Image/train2697.jpg,মুসলমানির পর ডাক্তার যখন তোমার<br>মা-বাবাকে তোমার খেয়াল রাখতে বলে- তুমি : আপনার আর দরদ দেখাতে হবে না....বেইমান এর বেঈমান
./Train/Image/train2735.jpg,Mohammad Moaz চাঁদপুর অন্যান্য জেলা তোদেৱা ইদের চাঁদ স্লো নাকিরো ?
./Train/Image/train1696.jpg,"ABP Ananda 41m · 🔞 'বাঁধ না থাকলেও হবে, বালি থাকতে হবে, তাহলেই পার্টি চলবে', তৃণমূলকর্মীর বিস্ফোরক মন্তব্য #birbhumnews #sand #tmcworker #tmc তৃণদূল সবসময় সোজা কথা সোজা ভাবেই বলে। লুকিয়ে পেঁচিয়ে<br>কিছু বলে না।"
./Train/Image/train1406.jpg,"fb.com/sem.final মোবাইল পেনা গুলোৱ প্রায় ১০% HIGH SCORE হয় টয়লেটে, নাহয় ক্লাসক্রমে করা হয় সেমিস্টার ফাইনাল, সে তো এক বিভীষিকার নাম"
./Train/Image/train2232.jpg,ভুলবশত স্যারকে ম্যাডাম বলে ফেলার পর গোটা ক্লাসের শিক্ষার্থীঃ @Bengali_thug_life
./Train/Image/train2709.jpg,আমার বন্ধু নিরাপত্তা হীনতায় ভুগতেসিল NEW MELINDONER ওর <mark>বা</mark>সার সামনে দুইটা বালুর ট্রাক দাড়া করাইয়া দিয়া আসছি
./Train/Image/train1951.jpg,"এগিয়ে আসছে জাওয়াদ MEMES দুয়ারে ঝড়, পকেট ভর"
./Train/Image/train2190.jpg,সঙ্ঘী নিব্বা যখন দেখে যে তৃণমূল থেকে আসা লিবারেলরা দলে বড়ো বড়ো পদ পেয়ে যাচ্ছে অথচ এতদিন ধরে দলের হয়ে কাজ করার পরেও তাকে কেউ পাত্তা দিচ্ছে না।
./Train/Image/train0504.jpg,বিয়ে বাড়িতে যখন বাড়ির মালিক খাবার কেমন হয়েছে জিজ্ঞেস করতে আসে...
./Train/Image/train1248.jpg,"লোকটা কালীঘাটে শুধু জানতে গিয়েছিলো MEMES তৃণমূলের দলীয় প্রার্থীর নাম ঠিক করার ভোটও অবাধ, শান্তিপূর্ণ করার জন্য কেন্দ্রীয় বাহিনী মোতায়েন করতে হবে!?"
./Train/Image/train1379.jpg,ক্রম্পিকে প্রথিম বারা পাঁড়িকে দেখারা পরা HELLOMEME
./Train/Image/train1958.jpg,MEMES আমি শুডেন্দুদা আর মুকুলদার অনুগামী....
./Train/Image/train0165.jpg,@Tqjrian_Momin আলাহর কাছে গুকরিয়া আদায় করছি<br>কারণ এত মাত্রার ভূমিকুস্প হওয়ার পরও Ga
./Train/Image/train2754.jpg,সবাই এখন যা করতেমে আৱাআমি এখন যা কৱতে স
./Train/Image/train0071.jpg,যখন বাসায় আসা মেহমানের বাচ্চাকে আপনার খাটে শোয়ানো হয় আর সে হিশু করে দেয়
./Train/Image/train2176.jpg,দেখতে পাচ্ছো বিনোদ... MEMES চাকরিপ্রার্থীদের আন্দোলন ভাঙার জন্য ভাইপো কেমন ছকবাজী করছে!
./Train/Image/train1773.jpg,ও নানী ভুইলে গেছো নাকি 6 (10) IOMIDAR SAHEB হরতাল দিতে। চুপ থাকো দুষ্টু ছেলে IOMIDUS ZUHEB IBAJIBI) খাতা নিয়ে পড়তে বস।
./Train/Image/train2140.jpg,"দু-দিন ঢাকায় থেকে, গ্রামে এসে শুদ্ধ ভাষায় কথা বলা আমার বন্ধু। বন্ধুর মুখে শুদ্ধ ভাষা শুনে বোকাচোদা হয়ে যাওয়া আমি।"
./Train/Image/train1823.jpg,আমিঃ কালকে পরীক্ষা আছে আজকে ক্লাসে যামুনা সারাদিন বাসায় পড়বো ভেতরের আমিঃ হ তুই কি বালডা পড়বি খুব ভালো জানা আছে BANGLA TROLL
./Train/Image/train0281.jpg,ঈদের পর আম্মু be like : সালামি গুলো কোথায়?
./Train/Image/train0908.jpg,Domino's pizza right now:
./Train/Image/train0484.jpg,"হৈমন্তী গঙ্গোপাধ্যায় ABP Ananda 🔮 7m · 🔞 'আমি ষড়যন্ত্রের শিকার', এবিপি আনন্দে বললেন হৈমন্তী সে তো আমরা, আমাদের খাট, আমাদের বাগানবাড়ি<br>সবাই ষড়যন্ত্রের শিকার... MEMES"
./Train/Image/train2044.jpg,‘খেতে বসে আমি যখন এক পিসের জায়গায় দুই পিস মাছ নেই বড় ভাই TO ME : Wapas Rakh Use
./Train/Image/train1171.jpg,আগে মানুষ পোকামাকড় দেখলে akib's Trolls akib's Trolls akib's Trolls হাতে স্যাণ্ডেল নিতো... olis akibs s Trois 0 এখন <mark>DSLR</mark> নেয়।
./Train/Image/train0520.jpg,"= & IME AT I Bangla News » Kolkata » Suvendu Adhikari touch Mamata meets Suvendu: ঘরে ঢুকেই মমতার পায়ে হাত শুভেন্দুর, অশোক লাহিড়ীকে মন্ত্রিত্বের প্রস্তাব দিলেন ZEE 24 GHANTA Mamata Banerjee, Suvendu Adhikari: বিধানসভায় মুখ্যমন্ত্ৰী: সূত্ৰ বিজেপি বিধায়কদের নিয়ে মুখ্যমন্ত্রীর ঘরে শুভেন্দু... দেখতে পাচ্ছ বিনোদ... MEMES পঞ্চায়েত ভোটে খেলার নকশা কিভাবে তৈরী হচ্ছে"
./Train/Image/train1677.jpg,Society : ধর্ম যার যার উৎসব সবার Guy named উৎসব :
./Train/Image/train0357.jpg,যখন ডাক্তার বলে “রাতে তাড়াতাড়ি ঘুমাবা নাহলে আরও অসুস্থ হয়ে পরবা” এ দাক্তাল তোমাল ততা তেউ তোদেও না
./Train/Image/train2818.jpg,১ মিনিট নীরবতা সেই সব এইচএসসি পরীক্ষার্থীদের জন্য f/EidaKonoKothalHoilo EIDA KONO KOTHA HOILO? যাদের পরীক্ষার সিট প্রথম ব্রেঞ্চে পড়েছে
./Train/Image/train1933.jpg,"A abp LIVE  খবর কলকাতা খেলা পূর্ব বর্ধমান হু  INDIA Home / জেলার খবর / TET Agitation: কামড়-বিতর্কে বিভাগীয় তদন্তের নি TET Agitation: কামড়-বিতর্কে বিভাগীয় তদন্তের নির্দেশ পুলিশের, তদন্তে ডিসি পদমর্যাদার অফিসার MEMES যারা কামড়াল তারাই তদন্ত করবে?!"
./Train/Image/train2451.jpg,তিনু নেতাদের<br>'ঘর ঘর কি কাহানি' আবাস যোজনার টাকা চালের বস্তা MEMES was a Was<br>planned surprise
./Train/Image/train2701.jpg,"মোদীজি, আপনার মতন আমরাও কী আমাদের প্রশ্ন নিজেরাই সেট করতে পারি?! ATTACK TO"
./Train/Image/train0244.jpg,"সবাইতো ভালোবাসা চায় কেউ পায় কেউবা না পায় তাতে, E TROLL বাড়িওয়ালার কি আলে যায়া..."
./Train/Image/train1133.jpg,*সেহরির শেষ সময়ে পানি খাওয়া জীবনে আবার কখন<br>পানি খাইতে পারি না পারি!
./Train/Image/train0824.jpg,"মাঈশী আমার ভবিষ্যৎ বলতো, (ভুনি..., আপনার বিয়ে হরে বা। THE TROLL EA?"
./Train/Image/train0641.jpg,Arpita Mukherjee ED Case: বিপুল টাকার হদিশ? অর্পিতার বেলঘরিয়ার ফ্ল্যাটে আনা হল টাকা গোনার মেশিন মনে রাখবেন যা টাকা ধরা পড়ছে সেটা কিন্তু ২৫% ৭৫% কোথায় আছে সেটা আপনারা জানেন... : MIS
./Train/Image/train1674.jpg,রিক্সা চালক *ব্যাটারি ওয়ালা রিক্সাচালক আমারে স্যার ডাকবা
./Train/Image/train2111.jpg,"*একটা মেয়ের স্ট্যাটাস .... উফফ। কি গরম। ""ENJOYING AT RADISSON"" FAKIBAUI *মেয়ের ভাইয়ের কমেন্ট 🥼 আপু, তাড়াতাড়ি বাখ্ররুম থেকে বের হও। নাহলে আম্মু কে বলে দেবো তুমি আবার মোবাইল নিয়ে বাথ্ররুমের চুকসো।"
./Train/Image/train1968.jpg,"ওই যে, এই বাসায় & লাখ টাকা দিয়া<br>একটা বিশাল গরুকুরবানি,দিসে 刊山地 of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state o"
./Train/Image/train1653.jpg,"যখন আমাু/ আব্বু আমাকে হঠাত্<br>করে ""তুমি"" বলে সম্বোধন করে"
./Train/Image/train0249.jpg,টানা ৬৭ দিন রাত জেনা চ্যাম্পিয়ত্ত্ব<br>নিন্য আর ইউরোপা নিন্সের ধেনা দেখার পর<br>যখন জানতে পারনাম আজকে কোনোধেনানাই আট্রি
./Train/Image/train2104.jpg,"How b.com/BillmtKhabi তোমার জন্মদিনে আমাকে একটাকিস দিতে হবে! Sb.com/BirgutKhabi সব সময় আজে বাজে জিনিস চাও কখনো ভালো কিছুও তো চাইতে পারো! KH ABI? BISKUT আচ্ছা তাহলে একটা আই ফোন সিক্স দিয়ো th com Bull What $2 ww District Chair षाम्बंकि कार्याय नित्र, गालना ठाँकी"
./Train/Image/train2200.jpg,"যখন আপনি জানেন, দেশের জনগনের সম্পত্তি দেশী ও বিদেশী ব্যবসায়ীদের কাছে বেচে দিলে, জনগন রাস্তায় নেমে বিক্ষোভ ও প্রতিবাদ করবে ক্রি আপনার মনে পড়ে কোরোণা ভাইরাস সংক্রমণের কারণে কেউ ঘর থেকে বের হতে চাইছে না। NATION newsnation.in Pandemic hain, benifit karr sakte hain."
./Train/Image/train2340.jpg,লকড়াউন শেষে কোচিং-এ/স্কুলে/কলেজে টিচার ছাত্ৰ
./Train/Image/train1052.jpg,ডিরেক্টরঃ আমাদের সিনেমায় একজন অসৎ চরিত্রের লোক প্রয়োজন। ডিপজল মিশা সওদাগর
./Train/Image/train0638.jpg,"Majumder Shaheb প্রথমে বৃহস্পতিবার, তারপর রবি বার এব্র পর সোমবারও হরতাল 📖 Fold Bott FB/FARTHAJIB আবেগ - আরেগ - আরেগে কাইন্দানাইছি"
./Train/Image/train2605.jpg,লোকটি শুধু নবান্নে জানতে গিয়েছিল... MEMES প্রাইমারি টেটে যারা পার্থ কে টাকা দিয়েছিল তাঁরা নাকি যারা ভাইপোকে টাকা দিয়েছিল তাঁরা সামনে বসবে?
./Train/Image/train1734.jpg,আজকাল ১ টাকার ভাংতি না থাকলে চকলেট ধরাইয়া দেয় .... keu amare KEU AMARE MAIRALA ভাগ্যিস শায়েস্তা খাঁর আমলে জন্মাইনি নইলে তো ১ টাকা ভাংতি না থাকলে ৮ মন চাইলের বস্তা ধরাইয়া দিত…!
./Train/Image/train0364.jpg,থানাপাড়া মিমের ব্যসিরি সামনে দাড়াই f /Tangaila.sarcasmbd থাকো কেন সারাদিন?
./Train/Image/train0838.jpg,জিএফ এর সাথে ডেইট এ গিয়ে যখন মাসের টাকা সব শেষ হয়ে যায় আর বাবা থেকে টাকা চাই বাবাঃ L MEME এতগুলো টাকা গেল কোথায়?
./Train/Image/train0857.jpg,এদিকে জুতা চুরি করে বিয়ে বাড়িতে জামাইয়ের কোথায় লুকিয়ে রাখছি জুতা চুরি করছে কে ম্ভুলে গিয়ে গিয়ে বসে বলে চিল্লাতে থাকা জামাইয়ের বন্ধুরা থাকা আমি ইজ বারোভাতারি
./Train/Image/train0767.jpg,আলু ভাজি ঝটি #FARHANAHMED_MEMES Perfect combination
./Train/Image/train1220.jpg,ক্রেতা:তরমুজ কতো করে? দোকানদার:৬০ টাকা কেজি ক্রেতা:আমাকে আধাকেজি তরমুজ দিয়েন দোকানদার:
./Train/Image/train2214.jpg,Ammu- বই খোলা রাখতে নেই শয়তানে পড়ে ফেলবে! Sir - বিদ্যা অর্জন করা ফরয Nice Me- $al I Am Inspired By Mom And Teacher. Now Peace
./Train/Image/train2616.jpg,Me: *uploads new photo* My Friends: живойз ERRI TIPS
./Train/Image/train1924.jpg,১ মিনিট ধরে করোনা সতর্কতা বার্তা শোনার পর যখন দেখি যাকে কল দিয়েছি তার ফোন বন্ধ azim ন বেকাৱ চনে
./Train/Image/train0404.jpg,ইরাকে ৩৯জন ভারতীয় আরা আ গিয়ে ৩৯টি গুরু খাদি খারা খেত তাহলো এই সরকার অনেক বেশি বড়েচড়ে বসভ।
./Train/Image/train2856.jpg,"কোকিল ডাকুক বা না ডাকুক, ফেসবুক জুড়ে <mark>আজ বসন্তা</mark> MEMES थूललरे ७४५ का कू कू कू का कू कू कू...."
./Train/Image/train2006.jpg,সত্যিই কিছু ট্যালেন্ট আছে কুন্তলের মধ্যে... MEMES চিটিংবাজী করে যেমন কামিয়েছে তেমন ঢেলে খরচ০ করেছে সায়ন্তনীর পেছনে
./Train/Image/train0569.jpg,রয়্যাল বেঙ্গল টাইগার অনুব্রত মণ্ডল! মন্তব্য অভিনেতা বিধায়ক মোহমের এ কেমন বাঘ যার ঠিকানা তিহার জেল!?
./Train/Image/train2418.jpg,শীতের ভয়ে সাতদিন পর একদিন গোসল করিস FB|@Mobarok karim অবির কে গৌসল করলো কি করলো না এসব নিয়ে এলাকায় মারামারি করোস কেনা
./Train/Image/train1543.jpg,-খাবার বইসা ফোন টিপস কেন?? আর টিপবি না... আমিঃ- আমার এই বাজে স্বভাব কোনো দিন যাবে না!
./Train/Image/train0026.jpg,"্লাম দোষী যেই হোক না কেন, ছেড়ে কথা वलव ना' narada MEMES এমন দৃঢ় পদক্ষেপ নেওয়ার জন্য থ্যাংকু..."
./Train/Image/train0860.jpg,লকডাউজেব্ল'কারণে আমাৱাভামায়াবাখা<br>৩পটাকেটকেন আমি
./Train/Image/train2767.jpg,"খারাপ সময়ঃ *বিদ্যমান* সত্যিকারের বন্ধুঃ B × Ayon's Memes আমিছিলাম,আছি ,থাকবো"
./Train/Image/train2837.jpg,অবশেষে হনুটাকে দিল্লি নিয়ে যাওয়া হলো যাক! উনিও জাতীয় স্তরের নেতা হয়ে গেলেন! বলছিলাম... এতে কি ওর দল জাতীয়দলের তকমা পাবার পথে আরেকধাপ এগিয়ে গেলো?
./Train/Image/train2777.jpg,"আগে শুধু এক<br>মাশরাফি ছিল।  Bangla Meme® আর এখন মাশুরাফির সাথে মুস্তাফিজ,তাসকিন,রুবেল !"
./Train/Image/train1407.jpg,ঠাডা পরছে !? ইংরেডিতে অনুবাদ করা ্মাখন লালাসরকার ছিলেন<br>ইশ্বরচন্দ্র বিদ্যাসাগরের মামা॥ butter red government was the double mother О god moon education sea.
./Train/Image/train0223.jpg,"नाय्यक्ति है fb.com/beyadobz ""আমি তোধারে খুল করার <b>এইটার ইংলিশ कि হরে</b>? আন্তঃ रश्मिम अंग आसीता गाम कुरे আরে গামে হাত রাগ্যামা দেখা"
./Train/Image/train0703.jpg,যখন বিকাশ থেকে কোনো নাহিদ তোমাকে কল দেয় না : END INOS
./Train/Image/train1837.jpg,Majumder Shaheb ফহানুর ঘড়ের ফহানুডি হরতাল দেয় না কেরে? 18 (<del>(</del> Eaki Baji FB/FAKIBAJIBD যাক অবশেষে কেও তো হরতাল দিছে ! আবেগে কহিন্দালাহীছ
./Train/Image/train2800.jpg,বারবার ধরতে হয় এমন জিনিস পরিষ্কার রাখুন
./Train/Image/train0942.jpg,"আজকে আমি তোমাদের ম্যাট্রিক্স শিখাবো BANG যা শিখবো ভাবছিলাম 5<br>-5 1 0<br>2 1 A = B = and For <math display=""block"">\mathbf{AB} = \begin{bmatrix} 1 & 0 \\ 2 & 1 \end{bmatrix} \begin{bmatrix} 5 & 4 \\ -5 & 1 \end{bmatrix} = \begin{bmatrix} 5 \\ 5 \end{bmatrix}</math> 4 আসলে যেই ছাতার মাথা শ্রিখুলাম 5 13 1 0 = -5"
./Train/Image/train1140.jpg,Meanwhile In A Parallel Universe (Bengali) সিপেম চক্কান্ত করে আমার ফলোয়ার্স সংখ্যা কমিয়ে দিয়েছে মনেহয়!
./Train/Image/train0391.jpg,शृशितीत अक्रमां जिना त्यां जिना शिक्षीताम  Bangla Meme® এক যাথে পানিত চলে !
./Train/Image/train1035.jpg,শুভা জৎ কোহলির ডাক নাম চিকু। যখন প্রথম দিল্লি রঞ্জি টিমে আসে প্রাক্তন দিল্লি কোচ অজিত চৌধুরী এই নামটি দিয়েছিলেন।
./Train/Image/train2798.jpg,"Off ] Off Jaaa Off Jaaa Off Jaaa Off Jaaa শ্রীরটা ভালো না ...কেমন জানি লাগতেছে। Jana Off Jana Off Jana Off Jana Off Jana Off Jana Off Jana OFFIRM তাই মাথা যুৱায় ...বমি বমি ভাব, তেঁতুল খাইতে মন চায়...তাইনা।"
./Train/Image/train2259.jpg,"ব্রাজনীতি বুঝিনা... ভোট লুঠ, রিগিং দ্বেখতে ভালো লাগে EMES তাই দিদিকে ভালোবাসি! তৃণমূলকে সাপোর্ট করি!"
./Train/Image/train2575.jpg,কিছু দিন সিগারেট খাও্ড নেশা হয়ে যারে কিছু দিন মদ খাও ু নেশা হয়ে যাবে 1000000 fb.com/faizlamikorbi- Faizlami Korbi? কিন্তু সাৱাজীবন লেখাপড়া করেও নেশা ধ্রাইতে পারবেনা
./Train/Image/train0978.jpg,"তৃণদূলের পঞ্চায়েত উপপ্রধান খুনে অগ্নিগর্ভ রামপুরহাট গ্রামের একাধিক বাড়িতে আগুন, মৃত ১০ bengali.abplive.com  MEMES এনারা এখন শীতঘুমে..."
./Train/Image/train0407.jpg,"Partha Chatterjee: বাড়ি, গাড়ি, গয়না কিছুই নেই পার্থের, থাকেন পৈতৃক ভিটেয়, বলছে ভোটের হলফনামা নিজম্ব সংবাদদাতা কলকাতা ২৮ জুলাই ২০১২ ১৬:১২ EMES. পিসির মত পার্থবাবুও গরীব আদমি আছে বাবু..."
./Train/Image/train2559.jpg,Offworld Thor? Unavailable Captain Marvel? NUZA *** In Our Heart  পড়বো. খেলবো. শিখবো
./Train/Image/train1387.jpg,We Live in a Society যেখানে কেউ বঙ্গবন্ধুকে ভালোবাসলে বলা হয় তেলবাজি করে
./Train/Image/train1084.jpg,Ammu: তাড়াতাড়ি উঠ Me at 10Am সকাল হয়ে গেছে @byjid hasan @Halal MeMes My phone আন্টি ও একটু<br>আগেই ঘুমাইছে
./Train/Image/train0012.jpg,দাদা পুরানো তালা ভাঙতে হবে... C Kevin Quigley MEMES কলকাতা পুলিশে সন্তায় কিছু নেই্যা? যোগাযোগ করুন
./Train/Image/train2206.jpg,জনাব আপনাদের ওখানে কি চলছে * সপ্না সেতু *
./Train/Image/train2132.jpg,আমার রুম ONIDAR AHeb আমি যেভাবে দেখি! FAKI BAZZZ আমার আম্মু যেভাবে দেখে। MODOW 6 WW াধুরা যেভাবে দেখে। আমা
./Train/Image/train2571.jpg,মোহামাদপুরে রাতে মোবাইল নিয়ে রাস্তায় একা বের হওয়ার পর: CHORK ORIGINAL বর EHRAB
